Averager of naver=      20 pes(ifre,isnap),ifre=0,nfre)
        time    active_pes       pes(1)       pes(2)       pes(3)       pes(4)       pes(5)       pes(6)       pes(7)       pes(8)       pes(9)      pes(10)      pes(11)      pes(12)      pes(13)      pes(14)      pes(15)      pes(16)      pes(17)      pes(18)      pes(19)      pes(20)      pes(21)      pes(22)      pes(23)      pes(24)      pes(25)      pes(26)      pes(27)      pes(28)      pes(29)      pes(30)      pes(31)      pes(32)      pes(33)      pes(34)      pes(35)      pes(36)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.28800E+03 -0.21355E+01  0.73120E-01 -0.47054E-01 -0.21686E+01 -0.22703E+01 -0.23189E+01 -0.23879E+01 -0.24573E+01 -0.25015E+01 -0.25573E+01 -0.26033E+01 -0.26386E+01 -0.26903E+01 -0.27339E+01 -0.27974E+01 -0.28419E+01 -0.29096E+01 -0.29773E+01 -0.43916E+01 -0.44740E+01 -0.45418E+01 -0.45970E+01 -0.46662E+01 -0.47376E+01 -0.51282E+01 -0.51900E+01 -0.52407E+01 -0.52978E+01 -0.53612E+01 -0.54394E+01 -0.65550E+01 -0.66123E+01 -0.66590E+01 -0.67006E+01 -0.67631E+01 -0.68200E+01 -0.74040E+01
  0.28900E+03 -0.21357E+01  0.78851E-01 -0.41855E-01 -0.21649E+01 -0.22643E+01 -0.23179E+01 -0.23864E+01 -0.24531E+01 -0.24963E+01 -0.25586E+01 -0.26034E+01 -0.26414E+01 -0.26874E+01 -0.27335E+01 -0.27879E+01 -0.28351E+01 -0.28987E+01 -0.29657E+01 -0.43869E+01 -0.44738E+01 -0.45358E+01 -0.45995E+01 -0.46651E+01 -0.47327E+01 -0.51280E+01 -0.51886E+01 -0.52454E+01 -0.52944E+01 -0.53571E+01 -0.54371E+01 -0.65552E+01 -0.66125E+01 -0.66597E+01 -0.67016E+01 -0.67608E+01 -0.68188E+01 -0.74039E+01
  0.29000E+03 -0.21289E+01  0.83374E-01 -0.36340E-01 -0.21634E+01 -0.22573E+01 -0.23158E+01 -0.23869E+01 -0.24490E+01 -0.24987E+01 -0.25542E+01 -0.26031E+01 -0.26425E+01 -0.26833E+01 -0.27351E+01 -0.27784E+01 -0.28294E+01 -0.28908E+01 -0.29517E+01 -0.43829E+01 -0.44751E+01 -0.45314E+01 -0.46036E+01 -0.46570E+01 -0.47312E+01 -0.51242E+01 -0.51878E+01 -0.52446E+01 -0.52985E+01 -0.53546E+01 -0.54338E+01 -0.65554E+01 -0.66121E+01 -0.66615E+01 -0.67008E+01 -0.67600E+01 -0.68180E+01 -0.74038E+01
  0.29100E+03 -0.21191E+01  0.86830E-01 -0.30504E-01 -0.21635E+01 -0.22506E+01 -0.23098E+01 -0.23881E+01 -0.24483E+01 -0.24999E+01 -0.25547E+01 -0.25971E+01 -0.26370E+01 -0.26833E+01 -0.27321E+01 -0.27727E+01 -0.28236E+01 -0.28822E+01 -0.29459E+01 -0.43810E+01 -0.44724E+01 -0.45357E+01 -0.46008E+01 -0.46541E+01 -0.47282E+01 -0.51154E+01 -0.51884E+01 -0.52440E+01 -0.53031E+01 -0.53509E+01 -0.54343E+01 -0.65547E+01 -0.66127E+01 -0.66629E+01 -0.67000E+01 -0.67591E+01 -0.68184E+01 -0.74038E+01
  0.29200E+03 -0.21094E+01  0.88946E-01 -0.24109E-01 -0.21605E+01 -0.22462E+01 -0.23073E+01 -0.23843E+01 -0.24488E+01 -0.24994E+01 -0.25504E+01 -0.25920E+01 -0.26392E+01 -0.26797E+01 -0.27239E+01 -0.27665E+01 -0.28227E+01 -0.28742E+01 -0.29489E+01 -0.43797E+01 -0.44698E+01 -0.45402E+01 -0.45978E+01 -0.46547E+01 -0.47252E+01 -0.51070E+01 -0.51858E+01 -0.52481E+01 -0.53017E+01 -0.53507E+01 -0.54365E+01 -0.65544E+01 -0.66136E+01 -0.66619E+01 -0.67009E+01 -0.67578E+01 -0.68193E+01 -0.74037E+01
  0.29300E+03 -0.21062E+01  0.89494E-01 -0.17576E-01 -0.21575E+01 -0.22392E+01 -0.23057E+01 -0.23834E+01 -0.24419E+01 -0.25003E+01 -0.25466E+01 -0.25864E+01 -0.26375E+01 -0.26825E+01 -0.27189E+01 -0.27601E+01 -0.28220E+01 -0.28709E+01 -0.29566E+01 -0.43791E+01 -0.44668E+01 -0.45429E+01 -0.46009E+01 -0.46541E+01 -0.47233E+01 -0.50983E+01 -0.51849E+01 -0.52512E+01 -0.52960E+01 -0.53559E+01 -0.54387E+01 -0.65549E+01 -0.66143E+01 -0.66594E+01 -0.67030E+01 -0.67564E+01 -0.68205E+01 -0.74036E+01
  0.29400E+03 -0.20891E+01  0.88835E-01 -0.12443E-01 -0.21545E+01 -0.22307E+01 -0.23044E+01 -0.23778E+01 -0.24429E+01 -0.24948E+01 -0.25440E+01 -0.25826E+01 -0.26333E+01 -0.26785E+01 -0.27216E+01 -0.27644E+01 -0.28243E+01 -0.28744E+01 -0.29636E+01 -0.43798E+01 -0.44675E+01 -0.45431E+01 -0.46036E+01 -0.46545E+01 -0.47226E+01 -0.50940E+01 -0.51867E+01 -0.52477E+01 -0.52943E+01 -0.53607E+01 -0.54399E+01 -0.65560E+01 -0.66141E+01 -0.66566E+01 -0.67050E+01 -0.67564E+01 -0.68208E+01 -0.74035E+01
  0.29500E+03 -0.20821E+01  0.88469E-01 -0.10438E-01 -0.21502E+01 -0.22255E+01 -0.23055E+01 -0.23710E+01 -0.24399E+01 -0.24897E+01 -0.25401E+01 -0.25831E+01 -0.26276E+01 -0.26752E+01 -0.27269E+01 -0.27756E+01 -0.28322E+01 -0.28797E+01 -0.29689E+01 -0.43825E+01 -0.44708E+01 -0.45432E+01 -0.45980E+01 -0.46579E+01 -0.47259E+01 -0.50945E+01 -0.51895E+01 -0.52417E+01 -0.52966E+01 -0.53603E+01 -0.54417E+01 -0.65567E+01 -0.66132E+01 -0.66558E+01 -0.67057E+01 -0.67571E+01 -0.68202E+01 -0.74032E+01
  0.29600E+03 -0.20737E+01  0.89257E-01 -0.13213E-01 -0.21462E+01 -0.22241E+01 -0.23059E+01 -0.23707E+01 -0.24337E+01 -0.24907E+01 -0.25306E+01 -0.25851E+01 -0.26297E+01 -0.26781E+01 -0.27308E+01 -0.27829E+01 -0.28397E+01 -0.28895E+01 -0.29724E+01 -0.43872E+01 -0.44762E+01 -0.45407E+01 -0.45912E+01 -0.46583E+01 -0.47336E+01 -0.50986E+01 -0.51896E+01 -0.52394E+01 -0.52979E+01 -0.53609E+01 -0.54410E+01 -0.65567E+01 -0.66127E+01 -0.66567E+01 -0.67051E+01 -0.67570E+01 -0.68198E+01 -0.74028E+01
  0.29700E+03 -0.20668E+01  0.88557E-01 -0.17844E-01 -0.21423E+01 -0.22274E+01 -0.23045E+01 -0.23802E+01 -0.24329E+01 -0.24876E+01 -0.25281E+01 -0.25854E+01 -0.26368E+01 -0.26816E+01 -0.27342E+01 -0.27888E+01 -0.28415E+01 -0.29022E+01 -0.29718E+01 -0.43928E+01 -0.44809E+01 -0.45364E+01 -0.45898E+01 -0.46568E+01 -0.47394E+01 -0.51051E+01 -0.51884E+01 -0.52398E+01 -0.52980E+01 -0.53625E+01 -0.54371E+01 -0.65571E+01 -0.66116E+01 -0.66579E+01 -0.67036E+01 -0.67564E+01 -0.68201E+01 -0.74024E+01
  0.29800E+03 -0.20647E+01  0.86070E-01 -0.24713E-01 -0.21434E+01 -0.22326E+01 -0.23072E+01 -0.23868E+01 -0.24387E+01 -0.24852E+01 -0.25304E+01 -0.25925E+01 -0.26385E+01 -0.26834E+01 -0.27433E+01 -0.27947E+01 -0.28424E+01 -0.29076E+01 -0.29681E+01 -0.43986E+01 -0.44755E+01 -0.45385E+01 -0.45920E+01 -0.46564E+01 -0.47435E+01 -0.51117E+01 -0.51891E+01 -0.52421E+01 -0.52949E+01 -0.53646E+01 -0.54327E+01 -0.65576E+01 -0.66111E+01 -0.66563E+01 -0.67041E+01 -0.67555E+01 -0.68206E+01 -0.74020E+01
  0.29900E+03 -0.20700E+01  0.81488E-01 -0.32257E-01 -0.21513E+01 -0.22397E+01 -0.23107E+01 -0.23947E+01 -0.24408E+01 -0.24880E+01 -0.25375E+01 -0.25965E+01 -0.26421E+01 -0.26924E+01 -0.27487E+01 -0.27977E+01 -0.28407E+01 -0.29065E+01 -0.29641E+01 -0.44044E+01 -0.44694E+01 -0.45372E+01 -0.45969E+01 -0.46569E+01 -0.47461E+01 -0.51186E+01 -0.51896E+01 -0.52447E+01 -0.52918E+01 -0.53626E+01 -0.54320E+01 -0.65577E+01 -0.66111E+01 -0.66548E+01 -0.67050E+01 -0.67548E+01 -0.68206E+01 -0.74015E+01
  0.30000E+03 -0.20819E+01  0.75096E-01 -0.39720E-01 -0.21626E+01 -0.22499E+01 -0.23109E+01 -0.24017E+01 -0.24425E+01 -0.24915E+01 -0.25498E+01 -0.26017E+01 -0.26518E+01 -0.26999E+01 -0.27514E+01 -0.27958E+01 -0.28343E+01 -0.29026E+01 -0.29646E+01 -0.44015E+01 -0.44728E+01 -0.45368E+01 -0.45994E+01 -0.46556E+01 -0.47495E+01 -0.51256E+01 -0.51897E+01 -0.52450E+01 -0.52951E+01 -0.53550E+01 -0.54330E+01 -0.65582E+01 -0.66092E+01 -0.66561E+01 -0.67055E+01 -0.67539E+01 -0.68202E+01 -0.74012E+01
  0.30100E+03 -0.20995E+01  0.68661E-01 -0.47522E-01 -0.21773E+01 -0.22613E+01 -0.23120E+01 -0.23991E+01 -0.24483E+01 -0.25000E+01 -0.25584E+01 -0.26147E+01 -0.26598E+01 -0.27006E+01 -0.27484E+01 -0.27912E+01 -0.28379E+01 -0.28940E+01 -0.29664E+01 -0.43980E+01 -0.44765E+01 -0.45381E+01 -0.45951E+01 -0.46599E+01 -0.47523E+01 -0.51278E+01 -0.51943E+01 -0.52464E+01 -0.52992E+01 -0.53481E+01 -0.54312E+01 -0.65584E+01 -0.66081E+01 -0.66583E+01 -0.67055E+01 -0.67536E+01 -0.68191E+01 -0.74009E+01
  0.30200E+03 -0.21155E+01  0.64132E-01 -0.56005E-01 -0.21930E+01 -0.22630E+01 -0.23225E+01 -0.23973E+01 -0.24580E+01 -0.25074E+01 -0.25659E+01 -0.26168E+01 -0.26624E+01 -0.27065E+01 -0.27454E+01 -0.27909E+01 -0.28396E+01 -0.28896E+01 -0.29646E+01 -0.43974E+01 -0.44805E+01 -0.45335E+01 -0.45925E+01 -0.46664E+01 -0.47540E+01 -0.51267E+01 -0.52015E+01 -0.52445E+01 -0.53047E+01 -0.53460E+01 -0.54275E+01 -0.65576E+01 -0.66088E+01 -0.66602E+01 -0.67052E+01 -0.67554E+01 -0.68167E+01 -0.74008E+01
  0.30300E+03 -0.21187E+01  0.59742E-01 -0.62201E-01 -0.21984E+01 -0.22709E+01 -0.23319E+01 -0.24021E+01 -0.24664E+01 -0.25146E+01 -0.25677E+01 -0.26087E+01 -0.26647E+01 -0.27107E+01 -0.27483E+01 -0.27923E+01 -0.28365E+01 -0.28968E+01 -0.29597E+01 -0.43994E+01 -0.44816E+01 -0.45301E+01 -0.45909E+01 -0.46720E+01 -0.47554E+01 -0.51249E+01 -0.52028E+01 -0.52455E+01 -0.53050E+01 -0.53519E+01 -0.54251E+01 -0.65568E+01 -0.66095E+01 -0.66619E+01 -0.67062E+01 -0.67579E+01 -0.68137E+01 -0.74009E+01
  0.30400E+03 -0.21166E+01  0.55504E-01 -0.65063E-01 -0.21972E+01 -0.22782E+01 -0.23433E+01 -0.24106E+01 -0.24659E+01 -0.25175E+01 -0.25672E+01 -0.26050E+01 -0.26618E+01 -0.27050E+01 -0.27503E+01 -0.27970E+01 -0.28415E+01 -0.29057E+01 -0.29605E+01 -0.44027E+01 -0.44802E+01 -0.45309E+01 -0.45901E+01 -0.46713E+01 -0.47594E+01 -0.51213E+01 -0.52026E+01 -0.52486E+01 -0.53041E+01 -0.53560E+01 -0.54277E+01 -0.65557E+01 -0.66102E+01 -0.66645E+01 -0.67066E+01 -0.67606E+01 -0.68110E+01 -0.74011E+01
  0.30500E+03 -0.21107E+01  0.52223E-01 -0.65255E-01 -0.21948E+01 -0.22797E+01 -0.23476E+01 -0.24143E+01 -0.24640E+01 -0.25152E+01 -0.25706E+01 -0.26065E+01 -0.26546E+01 -0.26999E+01 -0.27526E+01 -0.27998E+01 -0.28536E+01 -0.29123E+01 -0.29666E+01 -0.44056E+01 -0.44793E+01 -0.45341E+01 -0.45917E+01 -0.46673E+01 -0.47616E+01 -0.51165E+01 -0.52037E+01 -0.52531E+01 -0.52998E+01 -0.53547E+01 -0.54381E+01 -0.65544E+01 -0.66116E+01 -0.66657E+01 -0.67082E+01 -0.67619E+01 -0.68101E+01 -0.74015E+01
  0.30600E+03 -0.21057E+01  0.50201E-01 -0.62974E-01 -0.21914E+01 -0.22784E+01 -0.23428E+01 -0.24097E+01 -0.24610E+01 -0.25158E+01 -0.25697E+01 -0.26062E+01 -0.26548E+01 -0.27008E+01 -0.27503E+01 -0.28045E+01 -0.28613E+01 -0.29193E+01 -0.29768E+01 -0.44066E+01 -0.44829E+01 -0.45381E+01 -0.45928E+01 -0.46639E+01 -0.47593E+01 -0.51135E+01 -0.52037E+01 -0.52566E+01 -0.52942E+01 -0.53564E+01 -0.54460E+01 -0.65531E+01 -0.66131E+01 -0.66656E+01 -0.67095E+01 -0.67622E+01 -0.68120E+01 -0.74021E+01
  0.30700E+03 -0.21043E+01  0.48614E-01 -0.58718E-01 -0.21861E+01 -0.22729E+01 -0.23412E+01 -0.24018E+01 -0.24567E+01 -0.25140E+01 -0.25647E+01 -0.26082E+01 -0.26555E+01 -0.27027E+01 -0.27579E+01 -0.28062E+01 -0.28642E+01 -0.29222E+01 -0.29864E+01 -0.44072E+01 -0.44896E+01 -0.45398E+01 -0.45933E+01 -0.46610E+01 -0.47546E+01 -0.51134E+01 -0.52022E+01 -0.52554E+01 -0.52929E+01 -0.53584E+01 -0.54505E+01 -0.65517E+01 -0.66134E+01 -0.66646E+01 -0.67109E+01 -0.67629E+01 -0.68155E+01 -0.74030E+01
  0.30800E+03 -0.21004E+01  0.46275E-01 -0.52488E-01 -0.21781E+01 -0.22668E+01 -0.23362E+01 -0.23993E+01 -0.24612E+01 -0.25054E+01 -0.25593E+01 -0.26144E+01 -0.26573E+01 -0.27008E+01 -0.27635E+01 -0.28110E+01 -0.28626E+01 -0.29214E+01 -0.29914E+01 -0.44091E+01 -0.44923E+01 -0.45438E+01 -0.45930E+01 -0.46561E+01 -0.47505E+01 -0.51140E+01 -0.51993E+01 -0.52532E+01 -0.52958E+01 -0.53578E+01 -0.54516E+01 -0.65510E+01 -0.66130E+01 -0.66635E+01 -0.67121E+01 -0.67628E+01 -0.68190E+01 -0.74039E+01
  0.30900E+03 -0.20950E+01  0.44480E-01 -0.45334E-01 -0.21709E+01 -0.22560E+01 -0.23342E+01 -0.23987E+01 -0.24624E+01 -0.25042E+01 -0.25586E+01 -0.26134E+01 -0.26583E+01 -0.26991E+01 -0.27626E+01 -0.28183E+01 -0.28627E+01 -0.29138E+01 -0.29909E+01 -0.44119E+01 -0.44924E+01 -0.45433E+01 -0.45980E+01 -0.46523E+01 -0.47434E+01 -0.51134E+01 -0.51979E+01 -0.52494E+01 -0.53001E+01 -0.53573E+01 -0.54495E+01 -0.65509E+01 -0.66113E+01 -0.66628E+01 -0.67131E+01 -0.67620E+01 -0.68225E+01 -0.74048E+01
  0.31000E+03 -0.20895E+01  0.47446E-01 -0.42275E-01 -0.21618E+01 -0.22521E+01 -0.23312E+01 -0.23981E+01 -0.24607E+01 -0.25075E+01 -0.25609E+01 -0.26125E+01 -0.26587E+01 -0.26996E+01 -0.27537E+01 -0.28170E+01 -0.28642E+01 -0.29079E+01 -0.29848E+01 -0.44139E+01 -0.44898E+01 -0.45438E+01 -0.46001E+01 -0.46509E+01 -0.47362E+01 -0.51143E+01 -0.51960E+01 -0.52450E+01 -0.53023E+01 -0.53596E+01 -0.54443E+01 -0.65508E+01 -0.66095E+01 -0.66622E+01 -0.67138E+01 -0.67608E+01 -0.68248E+01 -0.74056E+01
  0.31100E+03 -0.20839E+01  0.51635E-01 -0.39543E-01 -0.21573E+01 -0.22510E+01 -0.23250E+01 -0.23947E+01 -0.24589E+01 -0.25165E+01 -0.25631E+01 -0.26109E+01 -0.26544E+01 -0.27009E+01 -0.27468E+01 -0.28081E+01 -0.28617E+01 -0.29027E+01 -0.29772E+01 -0.44123E+01 -0.44877E+01 -0.45419E+01 -0.46003E+01 -0.46514E+01 -0.47327E+01 -0.51167E+01 -0.51923E+01 -0.52430E+01 -0.53029E+01 -0.53621E+01 -0.54370E+01 -0.65511E+01 -0.66076E+01 -0.66610E+01 -0.67132E+01 -0.67614E+01 -0.68252E+01 -0.74062E+01
  0.31200E+03 -0.20870E+01  0.57137E-01 -0.37389E-01 -0.21564E+01 -0.22508E+01 -0.23216E+01 -0.23927E+01 -0.24584E+01 -0.25207E+01 -0.25611E+01 -0.26053E+01 -0.26510E+01 -0.26975E+01 -0.27425E+01 -0.27936E+01 -0.28570E+01 -0.29048E+01 -0.29692E+01 -0.44102E+01 -0.44828E+01 -0.45366E+01 -0.45983E+01 -0.46555E+01 -0.47336E+01 -0.51173E+01 -0.51909E+01 -0.52446E+01 -0.53025E+01 -0.53622E+01 -0.54284E+01 -0.65516E+01 -0.66060E+01 -0.66597E+01 -0.67110E+01 -0.67634E+01 -0.68235E+01 -0.74064E+01
  0.31300E+03 -0.20883E+01  0.63517E-01 -0.35989E-01 -0.21593E+01 -0.22503E+01 -0.23186E+01 -0.23979E+01 -0.24575E+01 -0.25164E+01 -0.25541E+01 -0.26013E+01 -0.26448E+01 -0.26919E+01 -0.27390E+01 -0.27853E+01 -0.28453E+01 -0.29114E+01 -0.29652E+01 -0.44040E+01 -0.44798E+01 -0.45352E+01 -0.45925E+01 -0.46586E+01 -0.47395E+01 -0.51164E+01 -0.51942E+01 -0.52441E+01 -0.53038E+01 -0.53574E+01 -0.54228E+01 -0.65516E+01 -0.66057E+01 -0.66585E+01 -0.67083E+01 -0.67647E+01 -0.68216E+01 -0.74063E+01
  0.31400E+03 -0.20884E+01  0.70698E-01 -0.34625E-01 -0.21597E+01 -0.22500E+01 -0.23172E+01 -0.24049E+01 -0.24523E+01 -0.25086E+01 -0.25521E+01 -0.25921E+01 -0.26382E+01 -0.26863E+01 -0.27335E+01 -0.27821E+01 -0.28368E+01 -0.29102E+01 -0.29690E+01 -0.43939E+01 -0.44791E+01 -0.45357E+01 -0.45892E+01 -0.46577E+01 -0.47475E+01 -0.51150E+01 -0.51985E+01 -0.52472E+01 -0.52995E+01 -0.53510E+01 -0.54222E+01 -0.65514E+01 -0.66064E+01 -0.66574E+01 -0.67061E+01 -0.67638E+01 -0.68205E+01 -0.74060E+01
  0.31500E+03 -0.20845E+01  0.78685E-01 -0.32911E-01 -0.21555E+01 -0.22489E+01 -0.23192E+01 -0.23985E+01 -0.24459E+01 -0.25061E+01 -0.25507E+01 -0.25872E+01 -0.26326E+01 -0.26811E+01 -0.27327E+01 -0.27757E+01 -0.28296E+01 -0.29071E+01 -0.29759E+01 -0.43865E+01 -0.44769E+01 -0.45343E+01 -0.45914E+01 -0.46567E+01 -0.47515E+01 -0.51154E+01 -0.51982E+01 -0.52482E+01 -0.52935E+01 -0.53525E+01 -0.54222E+01 -0.65514E+01 -0.66073E+01 -0.66568E+01 -0.67056E+01 -0.67602E+01 -0.68208E+01 -0.74056E+01
  0.31600E+03 -0.20812E+01  0.85409E-01 -0.31311E-01 -0.21560E+01 -0.22428E+01 -0.23204E+01 -0.23891E+01 -0.24381E+01 -0.25033E+01 -0.25479E+01 -0.25921E+01 -0.26276E+01 -0.26818E+01 -0.27308E+01 -0.27732E+01 -0.28266E+01 -0.29005E+01 -0.29800E+01 -0.43806E+01 -0.44735E+01 -0.45376E+01 -0.45949E+01 -0.46570E+01 -0.47499E+01 -0.51165E+01 -0.51995E+01 -0.52423E+01 -0.52899E+01 -0.53566E+01 -0.54241E+01 -0.65520E+01 -0.66075E+01 -0.66564E+01 -0.67062E+01 -0.67563E+01 -0.68213E+01 -0.74050E+01
  0.31700E+03 -0.20797E+01  0.91318E-01 -0.29040E-01 -0.21556E+01 -0.22415E+01 -0.23122E+01 -0.23799E+01 -0.24311E+01 -0.25009E+01 -0.25438E+01 -0.25917E+01 -0.26313E+01 -0.26831E+01 -0.27299E+01 -0.27684E+01 -0.28306E+01 -0.28963E+01 -0.29795E+01 -0.43775E+01 -0.44678E+01 -0.45456E+01 -0.45991E+01 -0.46553E+01 -0.47445E+01 -0.51175E+01 -0.51975E+01 -0.52371E+01 -0.52901E+01 -0.53579E+01 -0.54290E+01 -0.65530E+01 -0.66069E+01 -0.66566E+01 -0.67071E+01 -0.67540E+01 -0.68215E+01 -0.74046E+01
  0.31800E+03 -0.20781E+01  0.94987E-01 -0.26843E-01 -0.21577E+01 -0.22401E+01 -0.23050E+01 -0.23683E+01 -0.24346E+01 -0.24940E+01 -0.25389E+01 -0.25922E+01 -0.26378E+01 -0.26824E+01 -0.27249E+01 -0.27727E+01 -0.28317E+01 -0.28977E+01 -0.29746E+01 -0.43770E+01 -0.44660E+01 -0.45485E+01 -0.46028E+01 -0.46574E+01 -0.47359E+01 -0.51182E+01 -0.51931E+01 -0.52342E+01 -0.52900E+01 -0.53592E+01 -0.54356E+01 -0.65547E+01 -0.66056E+01 -0.66579E+01 -0.67072E+01 -0.67530E+01 -0.68216E+01 -0.74042E+01
  0.31900E+03 -0.20772E+01  0.95708E-01 -0.24889E-01 -0.21593E+01 -0.22385E+01 -0.23018E+01 -0.23669E+01 -0.24391E+01 -0.24867E+01 -0.25384E+01 -0.25925E+01 -0.26372E+01 -0.26825E+01 -0.27236E+01 -0.27731E+01 -0.28323E+01 -0.29008E+01 -0.29683E+01 -0.43799E+01 -0.44665E+01 -0.45462E+01 -0.46041E+01 -0.46617E+01 -0.47280E+01 -0.51172E+01 -0.51853E+01 -0.52345E+01 -0.52950E+01 -0.53593E+01 -0.54408E+01 -0.65560E+01 -0.66052E+01 -0.66596E+01 -0.67071E+01 -0.67530E+01 -0.68214E+01 -0.74039E+01
  0.32000E+03 -0.20722E+01  0.93507E-01 -0.23392E-01 -0.21501E+01 -0.22447E+01 -0.23003E+01 -0.23803E+01 -0.24392E+01 -0.24858E+01 -0.25392E+01 -0.25883E+01 -0.26374E+01 -0.26789E+01 -0.27254E+01 -0.27714E+01 -0.28370E+01 -0.29023E+01 -0.29618E+01 -0.43848E+01 -0.44690E+01 -0.45437E+01 -0.46019E+01 -0.46599E+01 -0.47262E+01 -0.51125E+01 -0.51837E+01 -0.52358E+01 -0.52997E+01 -0.53599E+01 -0.54430E+01 -0.65569E+01 -0.66061E+01 -0.66611E+01 -0.67077E+01 -0.67527E+01 -0.68217E+01 -0.74039E+01
  0.32100E+03 -0.20704E+01  0.88152E-01 -0.22531E-01 -0.21421E+01 -0.22462E+01 -0.23081E+01 -0.23926E+01 -0.24437E+01 -0.24883E+01 -0.25369E+01 -0.25893E+01 -0.26348E+01 -0.26805E+01 -0.27213E+01 -0.27800E+01 -0.28405E+01 -0.28938E+01 -0.29614E+01 -0.43919E+01 -0.44720E+01 -0.45446E+01 -0.45965E+01 -0.46547E+01 -0.47266E+01 -0.51063E+01 -0.51863E+01 -0.52403E+01 -0.53016E+01 -0.53598E+01 -0.54438E+01 -0.65569E+01 -0.66071E+01 -0.66631E+01 -0.67065E+01 -0.67540E+01 -0.68223E+01 -0.74039E+01
  0.32200E+03 -0.20755E+01  0.81476E-01 -0.23229E-01 -0.21388E+01 -0.22464E+01 -0.23204E+01 -0.23985E+01 -0.24473E+01 -0.24912E+01 -0.25383E+01 -0.25906E+01 -0.26349E+01 -0.26806E+01 -0.27234E+01 -0.27867E+01 -0.28355E+01 -0.28929E+01 -0.29640E+01 -0.43983E+01 -0.44760E+01 -0.45432E+01 -0.45938E+01 -0.46503E+01 -0.47268E+01 -0.51006E+01 -0.51919E+01 -0.52467E+01 -0.52992E+01 -0.53603E+01 -0.54433E+01 -0.65565E+01 -0.66083E+01 -0.66647E+01 -0.67055E+01 -0.67545E+01 -0.68239E+01 -0.74040E+01
  0.32300E+03 -0.20836E+01  0.72881E-01 -0.24298E-01 -0.21434E+01 -0.22470E+01 -0.23283E+01 -0.23993E+01 -0.24522E+01 -0.24966E+01 -0.25392E+01 -0.25923E+01 -0.26357E+01 -0.26820E+01 -0.27330E+01 -0.27859E+01 -0.28333E+01 -0.28932E+01 -0.29708E+01 -0.44028E+01 -0.44783E+01 -0.45417E+01 -0.45958E+01 -0.46473E+01 -0.47269E+01 -0.50994E+01 -0.51978E+01 -0.52510E+01 -0.52989E+01 -0.53580E+01 -0.54418E+01 -0.65560E+01 -0.66092E+01 -0.66647E+01 -0.67049E+01 -0.67540E+01 -0.68273E+01 -0.74042E+01
  0.32400E+03 -0.20853E+01  0.63979E-01 -0.26110E-01 -0.21537E+01 -0.22471E+01 -0.23314E+01 -0.23981E+01 -0.24537E+01 -0.25000E+01 -0.25445E+01 -0.25969E+01 -0.26373E+01 -0.26842E+01 -0.27403E+01 -0.27894E+01 -0.28330E+01 -0.28988E+01 -0.29755E+01 -0.44072E+01 -0.44773E+01 -0.45424E+01 -0.45984E+01 -0.46447E+01 -0.47297E+01 -0.51035E+01 -0.52003E+01 -0.52525E+01 -0.53026E+01 -0.53524E+01 -0.54405E+01 -0.65548E+01 -0.66098E+01 -0.66645E+01 -0.67049E+01 -0.67552E+01 -0.68294E+01 -0.74045E+01
  0.32500E+03 -0.20925E+01  0.57262E-01 -0.30236E-01 -0.21641E+01 -0.22494E+01 -0.23303E+01 -0.23959E+01 -0.24570E+01 -0.25067E+01 -0.25454E+01 -0.25986E+01 -0.26464E+01 -0.26897E+01 -0.27418E+01 -0.27921E+01 -0.28368E+01 -0.29056E+01 -0.29803E+01 -0.44094E+01 -0.44782E+01 -0.45411E+01 -0.46005E+01 -0.46455E+01 -0.47345E+01 -0.51101E+01 -0.51984E+01 -0.52554E+01 -0.53054E+01 -0.53500E+01 -0.54364E+01 -0.65532E+01 -0.66109E+01 -0.66633E+01 -0.67043E+01 -0.67582E+01 -0.68297E+01 -0.74048E+01
  0.32600E+03 -0.20972E+01  0.52617E-01 -0.34563E-01 -0.21683E+01 -0.22561E+01 -0.23249E+01 -0.23941E+01 -0.24657E+01 -0.25083E+01 -0.25479E+01 -0.26054E+01 -0.26473E+01 -0.26976E+01 -0.27445E+01 -0.27950E+01 -0.28415E+01 -0.29095E+01 -0.29856E+01 -0.44065E+01 -0.44833E+01 -0.45371E+01 -0.46025E+01 -0.46528E+01 -0.47374E+01 -0.51171E+01 -0.51981E+01 -0.52530E+01 -0.53062E+01 -0.53495E+01 -0.54345E+01 -0.65522E+01 -0.66114E+01 -0.66624E+01 -0.67043E+01 -0.67611E+01 -0.68285E+01 -0.74049E+01
